price,age
39.0,8
17.0,8
28.0,7
45.0,7
40.0,8
48.0,9
30.0,10
11.0,9
40.0,10
52.0,11
28.0,10
21.0,10
13.0,10
10.0,9
10.0,9
28.0,10
10.0,9
16.0,9
25.0,9
12.0,9
38.0,10
15.0,8
24.0,9
13.0,11
10.0,9
9.0,10
9.0,8
6.0,8
39.0,7
25.0,7
29.0,8
40.0,8
26.0,8
45.0,8
32.0,9
32.0,10
28.0,4
40.0,7
48.0,7
15.0,4
19.0,4
28.0,5
15.0,7
32.0,6
24.0,6
21.0,5
13.0,4
13.0,4
26.0,7
45.0,7
50.0,7
20.0,4
15.0,4
16.0,4
10.0,5
16.0,4
20.0,3
15.0,119
45.0,6
60.0,7
35.0,6
100.0,8
15.0,5
16.0,2
10.0,1
11.0,1
15.0,1
21.0,2
17.0,1
28.0,3
20.0,1
28.0,4
39.0,4
16.0,1
16.0,2
10.0,0
15.0,2
12.0,1
13.0,2
9.0,1
14.0,2
7.0,2
14.0,2
18.0,2
12.0,1
10.0,1
13.0,2
13.0,1
19.0,2
13.0,2
40.0,5
120.0,10
34.0,4
85.0,5
135.0,4
122.0,4
160.0,4
32.0,4
56.0,5
45.0,4
463.0,4
35.0,4
33.0,8
55.0,4
36.0,3
82.0,5
135.0,9
65.0,8
62.0,5
91.0,5
18.0,7
36.0,8
20.0,10
29.0,9
57.0,10
16.0,8
16.0,7
25.0,7
26.0,9
19.0,10
50.0,8
25.0,11
14.0,7
23.0,10
22.0,9
19.0,8
14.0,7
30.0,7
60.0,9
18.0,8
26.0,8
33.0,10
25.0,8
37.0,10
8.0,7
16.0,7
12.0,7
12.0,7
15.0,8
14.0,8
19.0,9
12.0,8
22.0,7
38.0,9
12.0,7
38.0,8
20.0,9
12.0,7
48.0,9
25.0,8
26.0,9
10.0,7
37.0,9
35.0,3
15.0,1
15.0,1
75.0,3
30.0,3
18.0,2
18.0,1
13.0,1
26.0,2
24.0,3
40.0,8
20.0,3
12.0,1
40.0,4
17.0,1
60.0,9
22.0,6
20.0,6
30.0,8
40.0,9
30.0,7
38.0,6
30.0,7
12.0,5
18.0,6
30.0,7
15.0,7
55.0,7
18.0,6
75.0,7
40.0,6
16.0,6
20.0,6
16.0,6
50.0,7
40.0,6
25.0,8
39.0,7
19.0,5
23.0,4
14.0,3
16.0,5
36.0,4
43.0,4
28.0,4
11.0,4
13.0,5
28.0,3
15.0,4
14.0,3
22.0,3
20.0,4
25.0,5
36.0,5
27.0,4
10.0,3
9.0,4
10.0,4
50.0,4
16.0,5
20.0,3
35.0,4
12.0,4
15.0,3
25.0,9
28.0,11
15.0,8
18.0,10
35.0,12
10.0,9
22.0,13
12.0,9
60.0,11
28.0,11
18.0,11
9.0,9
20.0,9
16.0,9
15.0,9
56.0,12
18.0,8
65.0,10
50.0,6
28.0,5
40.0,5
18.0,2
19.0,3
17.0,4
24.0,3
30.0,4
45.0,4
45.0,5
25.0,5
24.0,3
45.0,3
15.0,2
22.0,2
15.0,2
24.0,2
19.0,2
21.0,2
11.0,3
17.0,5
40.0,6
15.0,5
50.0,3
20.0,5
25.0,3
45.0,4
15.0,2
15.0,2
16.0,3
15.0,3
16.0,2
45.0,5
24.0,2
19.0,3
21.0,2
38.0,3
18.0,2
20.0,7
16.0,6
20.0,3
18.0,6
13.0,3
20.0,3
15.0,4
15.0,4
14.0,4
11.0,3
16.0,4
20.0,4
18.0,3
16.0,3
12.0,3
8.0,4
14.0,4
16.0,4
24.0,4
13.0,4
14.0,4
45.0,3
35.0,1
67.0,12
65.0,3
36.0,2
85.0,8
50.0,2
52.0,6
95.0,3
75.0,3
48.0,2
35.0,2
38.0,1
38.0,2
27.0,4
110.0,4
65.0,7
75.0,2
40.0,2
50.0,3
60.0,3
52.0,3
23.0,1
10.0,6
10.0,5
10.0,4
8.0,5
19.0,4
24.0,5
28.0,6
10.0,5
25.0,6
18.0,4
12.0,4
7.0,5
26.0,6
13.0,4
12.0,4
22.0,6
14.0,4
30.0,7
12.0,5
14.0,4
19.0,3
12.0,2
36.0,4
15.0,3
25.0,3
15.0,3
12.0,2
35.0,4
30.0,3
15.0,2
12.0,3
35.0,5
15.0,2
28.0,3
29.0,4
15.0,3
17.0,2
33.0,5
24.0,3
22.0,3
18.0,3
15.0,2
13.0,2
34.0,3
25.0,3
12.0,3
18.0,3
7.0,3
45.0,3
40.0,3
17.0,2
46.0,2
75.0,4
55.0,4
50.0,2
85.0,4
29.0,2
21.0,4
40.0,2
30.0,5
45.0,4
29.0,2
30.0,2
53.0,2
65.0,3
45.0,3
32.0,2
38.0,2
72.0,3
25.0,3
45.0,3
30.0,2
120.0,3
40.0,3
50.0,6
25.0,1
35.0,1
17.0,10
17.0,7
12.0,6
20.0,8
35.0,8
10.0,7
12.0,6
8.0,7
18.0,9
48.0,7
8.0,6
19.0,7
8.0,7
11.0,6
9.0,6
25.0,10
10.0,6
24.0,8
11.0,6
13.0,6
18.0,6
12.0,6
12.0,8
25.0,10
22.0,8
44.0,10
45.0,10
40.0,11
24.0,10
19.0,10
30.0,11
45.0,11
37.0,10
28.0,10
32.0,10
30.0,10
15.0,10
14.0,11
15.0,8
70.0,9
40.0,4
19.0,5
15.0,3
15.0,4
35.0,5
30.0,9
60.0,7
16.0,5
22.0,5
28.0,5
34.0,5
25.0,6
54.0,12
70.0,12
100.0,13
54.0,11
42.0,11
58.0,12
45.0,11
29.0,11
42.0,11
60.0,13
40.0,11
90.0,13
42.0,11
28.0,9
20.0,8
16.0,10
35.0,10
18.0,8
29.0,10
18.0,8
22.0,9
25.0,9
14.0,8
55.0,10
25.0,8
19.0,10
30.0,11
40.0,9
20.0,9
18.0,9
19.0,8
110.0,10
44.0,9
30.0,10
50.0,6
35.0,4
18.0,3
18.0,3
32.0,4
16.0,3
20.0,4
19.0,3
28.0,4
22.0,3
29.0,5
36.0,6
13.0,3
11.0,3
22.0,3
25.0,3
30.0,3
25.0,7
25.0,3
65.0,6
14.0,3
18.0,3
35.0,5
15.0,3
35.0,6
16.0,5
29.0,3
37.0,8
90.0,6
42.0,5
20.0,4
15.0,5
38.0,4
49.0,5
48.0,7
20.0,4
25.0,4
54.0,5
40.0,7
25.0,6
45.0,5
56.0,4
47.0,6
35.0,6
28.0,5
32.0,5
45.0,4
39.0,5
18.0,3
17.0,11
65.0,13
25.0,11
17.0,11
26.0,13
16.0,11
25.0,12
20.0,12
10.0,11
15.0,14
30.0,12
18.0,8
10.0,8
13.0,8
20.0,10
13.0,7
9.0,7
20.0,8
50.0,8
17.0,7
8.0,7
15.0,7
11.0,7
16.0,7
12.0,6
14.0,7
38.0,8
14.0,7
10.0,6
34.0,8
75.0,11
10.0,7
9.0,7
12.0,7
32.0,10
14.0,7
14.0,7
15.0,7
22.0,8
9.0,8
20.0,8
28.0,9
9.0,9
8.0,9
12.0,7
15.0,8
30.0,10
11.0,7
5.0,8
11.0,7
21.0,8
13.0,8
10.0,9
12.0,10
38.0,11
9.0,10
9.0,10
10.0,11
24.0,9
13.0,9
11.0,165
11.0,10
17.0,11
20.0,10
14.0,10
18.0,11
95.0,8
74.0,7
75.0,10
44.0,8
292.0,8
448.0,8
60.0,9
142.0,8
52.0,8
42.0,7
68.0,8
47.0,8
231.0,8
56.0,9
90.0,9
110.0,10
115.0,9
45.0,8
45.0,10
50.0,8
100.0,8
38.0,8
64.0,8
376.0,8
440.0,8
200.0,8
32.0,8
33.0,8
16.0,9
10.0,7
10.0,8
12.0,8
11.0,10
12.0,8
10.0,7
12.0,7
15.0,8
13.0,7
28.0,8
15.0,8
30.0,8
10.0,7
18.0,7
20.0,7
24.0,7
35.0,8
18.0,7
26.0,7
21.0,8
32.0,7
28.0,8
13.0,9
12.0,8
14.0,8
10.0,7
11.0,8
11.0,7
24.0,7
15.0,15
17.0,8
12.0,7
18.0,8
26.0,10
20.0,10
45.0,8
60.0,8
33.0,11
19.0,9
15.0,7
25.0,9
35.0,9
34.0,8
25.0,8
55.0,8
20.0,7
45.0,8
28.0,8
18.0,7
28.0,10
35.0,8
30.0,7
27.0,9
12.0,7
75.0,12
18.0,13
28.0,12
38.0,12
90.0,13
19.0,11
14.0,11
18.0,11
28.0,12
13.0,11
16.0,12
70.0,16
40.0,13
12.0,12
110.0,16
20.0,11
23.0,13
7.0,13
22.0,15
15.0,14
15.0,11
14.0,13
30.0,12
20.0,11
350.0,19
95.0,11
45.0,11
40.0,12
198.0,16
52.0,11
56.0,12
44.0,11
42.0,11
60.0,11
125.0,13
125.0,17
60.0,11
50.0,11
110.0,21
42.0,11
15.0,3
13.0,3
65.0,10
19.0,3
19.0,4
29.0,4
10.0,3
45.0,3
16.0,4
18.0,2
80.0,5
36.0,4
10.0,3
15.0,3
25.0,4
9.0,8
9.0,8
36.0,11
15.0,9
13.0,9
30.0,9
17.0,9
13.0,10
18.0,10
32.0,10
12.0,12
20.0,8
15.0,11
22.0,6
18.0,6
13.0,7
23.0,7
13.0,7
45.0,7
14.0,6
46.0,7
13.0,7
24.0,7
25.0,8
15.0,6
16.0,6
9.0,7
20.0,7
10.0,6
45.0,7
35.0,8
20.0,6
16.0,8
25.0,7
19.0,7
15.0,6
20.0,7
30.0,7
30.0,8
16.0,6
15.0,7
19.0,7
16.0,7
13.0,7
12.0,8
13.0,7
9.0,9
22.0,7
15.0,9
16.0,7
10.0,6
19.0,7
4.0,7
25.0,6
12.0,7
25.0,6
9.0,7
9.0,6
15.0,7
6.0,6
11.0,7
18.0,6
28.0,7
37.0,8
11.0,6
19.0,7
9.0,7
8.0,6
8.0,7
12.0,7
12.0,1
14.0,1
20.0,1
10.0,1
20.0,1
18.0,1
20.0,2
16.0,1
20.0,1
20.0,1
14.0,1
10.0,2
28.0,1
20.0,1
20.0,3
15.0,3
24.0,4
14.0,2
48.0,8
42.0,5
30.0,10
38.0,4
17.0,4
14.0,4
15.0,4
15.0,4
35.0,5
30.0,9
20.0,6
25.0,6
7.0,4
55.0,6
17.0,5
23.0,5
18.0,4
18.0,6
19.0,8
18.0,4
43.0,6
49.0,6
16.0,4
14.0,4
16.0,5
14.0,4
14.0,4
55.0,6
20.0,2
21.0,2
50.0,3
38.0,4
53.0,5
38.0,3
25.0,4
25.0,3
25.0,4
46.0,3
27.0,6
17.0,5
14.0,3
21.0,4
20.0,2
135.0,5
24.0,2
17.0,2
72.0,6
22.0,2
20.0,2
20.0,2
40.0,3
18.0,3
17.0,2
45.0,4
105.0,2
55.0,2
35.0,3
29.0,2
39.0,2
32.0,4
29.0,3
40.0,4
30.0,2
39.0,4
30.0,2
28.0,4
24.0,2
44.0,6
55.0,4
45.0,2
48.0,5
62.0,2
150.0,2
38.0,2
65.0,2
55.0,3
35.0,3
90.0,2
18.0,2
48.0,3
27.0,3
24.0,16
36.0,11
49.0,12
80.0,11
55.0,19
25.0,11
30.0,11
85.0,11
15.0,10
14.0,10
14.0,9
17.0,10
42.0,11
38.0,12
30.0,12
14.0,9
27.0,11
18.0,10
20.0,14
20.0,10
28.0,12
11.0,10
18.0,10
20.0,10
17.0,9
50.0,11
50.0,12
25.0,12
13.0,2
23.0,3
13.0,3
17.0,2
15.0,2
15.0,2
30.0,3
11.0,2
15.0,4
13.0,3
13.0,2
40.0,3
11.0,2
15.0,2
60.0,4
15.0,2
10.0,2
40.0,2
38.0,4
26.0,4
20.0,2
24.0,3
50.0,4
16.0,2
20.0,9
25.0,9
18.0,9
15.0,8
35.0,10
22.0,9
18.0,8
12.0,8
24.0,9
56.0,9
30.0,11
22.0,10
39.0,9
45.0,11
16.0,10
120.0,9
48.0,10
35.0,3
35.0,3
20.0,2
20.0,3
24.0,3
18.0,2
20.0,2
70.0,3
49.0,2
21.0,4
45.0,7
38.0,3
15.0,2
30.0,4
28.0,5
24.0,2
15.0,2
25.0,2
60.0,4
49.0,3
60.0,3
32.0,3
17.0,4
50.0,4
25.0,5
18.0,2
18.0,2
50.0,5
38.0,8
25.0,7
22.0,6
46.0,8
15.0,6
28.0,7
29.0,8
53.0,9
45.0,7
20.0,6
45.0,7
45.0,8
22.0,6
19.0,6
90.0,10
105.0,9
25.0,9
50.0,9
75.0,10
90.0,8
60.0,8
22.0,8
40.0,9
10.0,8
14.0,12
55.0,8
17.0,8
13.0,7
50.0,9
50.0,9
21.0,7
36.0,9
14.0,7
11.0,8
21.0,9
18.0,8
46.0,8
12.0,9
39.0,7
18.0,9
14.0,7
9.0,2
24.0,3
10.0,2
8.0,2
10.0,2
11.0,2
11.0,2
17.0,3
16.0,5
45.0,3
30.0,5
42.0,4
13.0,4
24.0,4
24.0,3
26.0,3
12.0,3
13.0,3
12.0,2
15.0,5
20.0,3
18.0,3
26.0,7
13.0,3
8.0,2
15.0,1
14.0,1
12.0,1
30.0,1
15.0,1
12.0,3
14.0,1
10.0,1
24.0,2
12.0,1
12.0,1
20.0,2
20.0,3
30.0,2
10.0,2
10.0,1
25.0,2
22.0,1
12.0,1
12.0,2
19.0,4
24.0,1
16.0,2
19.0,1
16.0,3
8.0,1
20.0,10
14.0,9
42.0,10
28.0,11
15.0,9
10.0,7
10.0,9
25.0,10
11.0,9
10.0,8
25.0,10
30.0,10
19.0,10
24.0,8
11.0,8
35.0,10
18.0,8
12.0,8
28.0,10
14.0,9
11.0,8
14.0,6
18.0,8
11.0,7
23.0,8
7.0,7
20.0,7
35.0,9
10.0,10
12.0,7
30.0,9
10.0,7
15.0,6
10.0,6
10.0,7
18.0,7
10.0,7
22.0,6
15.0,7
48.0,8
10.0,8
34.0,7
21.0,7
23.0,10
60.0,9
19.0,12
19.0,10
19.0,9
12.0,9
24.0,10
30.0,10
17.0,9
24.0,9
20.0,9
16.0,8
86.0,11
50.0,10
30.0,10
11.0,9
24.0,10
19.0,1
75.0,4
25.0,2
30.0,2
30.0,1
30.0,2
25.0,1
45.0,4
26.0,3
23.0,3
15.0,2
22.0,3
30.0,2
29.0,3
50.0,3
70.0,3
28.0,3
16.0,1
20.0,1
26.0,3
17.0,2
25.0,1
16.0,2
22.0,1
35.0,3
33.0,10
15.0,5
19.0,6
39.0,10
15.0,7
75.0,6
11.0,6
10.0,6
18.0,6
21.0,9
40.0,7
16.0,5
53.0,7
26.0,6
25.0,5
28.0,8
18.0,5
20.0,9
38.0,8
15.0,6
11.0,6
25.0,3
15.0,1
24.0,2
22.0,2
15.0,2
22.0,3
20.0,2
35.0,2
40.0,2
41.0,6
60.0,4
20.0,1
22.0,2
19.0,4
14.0,2
35.0,1
21.0,2
30.0,2
50.0,2
32.0,2
25.0,2
45.0,2
16.0,1
50.0,3
39.0,2
15.0,5
75.0,5
49.0,6
45.0,6
50.0,5
25.0,6
75.0,7
26.0,4
16.0,6
21.0,5
18.0,6
24.0,6
10.0,5
27.0,5
41.0,8
10.0,6
39.0,6
35.0,5
55.0,5
35.0,7
26.0,5
20.0,6
25.0,6
25.0,6
26.0,5
48.0,6
17.0,7
90.0,6
74.0,5
225.0,12
2000.0,12
575.0,11
300.0,11
400.0,11
40.0,11
200.0,11
32.0,10
80.0,12
150.0,12
60.0,11
1125.0,11
85.0,12
120.0,12
33.0,11
135.0,12
40.0,13
23.0,6
25.0,7
30.0,7
35.0,7
20.0,6
27.0,6
15.0,7
44.0,7
25.0,9
42.0,7
90.0,7
20.0,7
45.0,7
20.0,6
35.0,6
16.0,1
16.0,2
42.0,2
13.0,3
16.0,1
54.0,4
24.0,1
15.0,1
28.0,2
28.0,1
12.0,1
75.0,9
13.0,2
16.0,1
13.0,2
11.0,2
19.0,2
12.0,3
12.0,1
10.0,1
15.0,196
25.0,2
14.0,3
35.0,8
99.0,7
30.0,6
140.0,6
55.0,6
30.0,6
39.0,5
72.0,7
27.0,4
30.0,6
18.0,5
40.0,6
100.0,8
50.0,7
39.0,5
50.0,6
90.0,7
37.0,5
65.0,12
21.0,10
52.0,12
60.0,13
45.0,11
29.0,11
15.0,11
22.0,11
12.0,11
20.0,10
70.0,12
15.0,11
18.0,11
60.0,11
43.0,12
17.0,10
20.0,11
23.0,11
46.0,12
28.0,10
65.0,11
60.0,11
18.0,11
50.0,12
45.0,15
188.0,14
16.0,11
20.0,12
20.0,12
17.0,10
20.0,11
22.0,13
12.0,10
55.0,2
50.0,2
22.0,2
25.0,5
30.0,3
30.0,4
39.0,3
50.0,3
35.0,5
79.0,2
40.0,2
60.0,2
22.0,3
34.0,3
55.0,2
64.0,3
50.0,3
32.0,4
24.0,1
30.0,1
25.0,4
30.0,2
60.0,2
50.0,3
60.0,4
34.0,1
60.0,3
79.0,7
22.0,3
25.0,3
15.0,3
30.0,3
17.0,4
19.0,4
9.0,3
24.0,4
21.0,3
35.0,4
15.0,6
34.0,4
10.0,3
25.0,5
18.0,3
65.0,7
46.0,4
50.0,6
33.0,5
35.0,3
14.0,4
14.0,4
21.0,4
35.0,4
40.0,4
13.0,3
20.0,2
17.0,9
15.0,8
48.0,10
78.0,10
18.0,9
15.0,16
60.0,16
37.0,9
45.0,10
30.0,11
24.0,10
60.0,9
90.0,14
38.0,16
30.0,11
18.0,12
47.0,14
25.0,5
48.0,4
20.0,2
40.0,4
19.0,2
41.0,8
12.0,4
22.0,7
16.0,2
36.0,4
25.0,4
28.0,3
30.0,4
75.0,5
90.0,5
80.0,5
24.0,2
60.0,6
34.0,12
56.0,12
24.0,14
45.0,12
36.0,13
23.0,11
50.0,16
23.0,13
58.0,13
23.0,13
34.0,18
35.0,11
27.0,12
28.0,11
18.0,11
50.0,13
20.0,11
35.0,12
46.0,15
25.0,4
32.0,5
17.0,4
14.0,5
30.0,5
30.0,5
10.0,4
50.0,5
18.0,4
13.0,4
20.0,5
21.0,4
22.0,4
22.0,4
17.0,3
18.0,5
15.0,5
13.0,4
19.0,3
29.0,5
24.0,2
49.0,4
49.0,3
62.0,4
85.0,9
119.0,4
80.0,10
60.0,4
64.0,3
67.0,3
225.0,4
36.0,7
120.0,6
138.0,11
65.0,3
50.0,13
50.0,2
25.0,4
34.0,5
27.0,7
12.0,7
17.0,8
12.0,7
25.0,8
14.0,7
25.0,10
16.0,8
19.0,8
9.0,7
9.0,7
8.0,7
14.0,7
11.0,7
35.0,9
15.0,8
15.0,8
15.0,8
13.0,10
11.0,8
28.0,9
14.0,10
25.0,15
12.0,10
12.0,10
18.0,10
14.0,10
10.0,10
29.0,11
12.0,9
20.0,12
16.0,11
16.0,9
30.0,13
40.0,13
18.0,11
28.0,10
15.0,10
38.0,12
70.0,12
25.0,9
80.0,11
800.0,12
470.0,14
22.0,3
55.0,5
30.0,5
25.0,3
60.0,4
29.0,2
28.0,2
52.0,4
35.0,4
25.0,5
85.0,3
38.0,3
33.0,5
12.0,3
13.0,2
103.0,5
19.0,5
55.0,5
17.0,2
35.0,3
65.0,5
36.0,3
34.0,3
13.0,4
14.0,3
80.0,8
55.0,3
20.0,2
35.0,3
40.0,3
19.0,4
45.0,4
24.0,4
25.0,3
20.0,2
12.0,2
15.0,2
15.0,2
25.0,2
15.0,2
27.0,3
25.0,3
22.0,2
25.0,3
18.0,2
11.0,3
15.0,2
15.0,4
16.0,2
20.0,3
48.0,4
25.0,4
64.0,7
26.0,6
40.0,7
70.0,6
65.0,5
105.0,8
21.0,4
70.0,5
75.0,7
45.0,5
44.0,7
80.0,5
170.0,10
77.0,8
60.0,5
45.0,5
95.0,10
36.0,5
36.0,5
40.0,8
25.0,8
45.0,8
77.0,10
36.0,8
120.0,11
30.0,11
28.0,8
35.0,8
24.0,9
40.0,2
67.0,3
55.0,5
95.0,5
39.0,3
24.0,4
80.0,4
25.0,2
42.0,3
125.0,4
60.0,2
48.0,4
65.0,4
70.0,8
60.0,3
14.0,1
75.0,4
38.0,4
210.0,4
50.0,3
36.0,3
15.0,5
20.0,2
16.0,1
33.0,2
16.0,3
16.0,4
20.0,4
16.0,4
10.0,4
12.0,3
18.0,4
55.0,5
9.0,3
12.0,3
18.0,8
22.0,4
11.0,3
30.0,4
20.0,7
10.0,4
10.0,4
35.0,4
50.0,6
11.0,3
19.0,5
75.0,5
12.0,3
17.0,3
17.0,4
19.0,4
28.0,5
18.0,4
10.0,15
22.0,15
40.0,18
35.0,17
42.0,17
30.0,16
13.0,16
17.0,17
13.0,17
6.0,17
28.0,16
13.0,18
30.0,15
150.0,23
50.0,16
19.0,15
16.0,15
27.0,16
28.0,16
14.0,17
20.0,17
15.0,17
33.0,16
21.0,16
20.0,16
8.0,1
15.0,1
55.0,3
10.0,1
20.0,3
20.0,1
13.0,1
15.0,4
12.0,2
15.0,1
12.0,1
12.0,1
15.0,1
11.0,1
10.0,1
22.0,2
27.0,4
12.0,1
15.0,2
16.0,1
15.0,1
30.0,8
45.0,11
80.0,12
34.0,8
75.0,17
55.0,10
19.0,8
35.0,11
75.0,10
52.0,10
38.0,11
20.0,9
65.0,10
21.0,8
30.0,7
38.0,2
17.0,3
22.0,3
49.0,7
24.0,4
12.0,3
18.0,2
15.0,3
15.0,2
29.0,4
21.0,3
14.0,3
18.0,3
40.0,6
93.0,5
19.0,4
13.0,3
22.0,3
23.0,2
85.0,5
20.0,6
24.0,5
10.0,4
14.0,4
50.0,5
34.0,5
75.0,5
42.0,5
35.0,5
68.0,8
46.0,7
40.0,5
112.0,13
90.0,9
17.0,6
76.0,5
35.0,5
69.0,8
35.0,6
55.0,5
85.0,13
47.0,7
27.0,6
15.0,3
36.0,4
16.0,4
16.0,3
18.0,2
20.0,4
18.0,2
77.0,4
12.0,2
11.0,3
9.0,3
35.0,4
85.0,4
62.0,7
25.0,4
19.0,2
20.0,2
10.0,3
20.0,2
16.0,2
16.0,2
25.0,8
50.0,9
75.0,9
30.0,11
68.0,8
40.0,8
20.0,8
20.0,7
24.0,9
80.0,8
42.0,8
35.0,8
20.0,9
30.0,7
39.0,7
24.0,5
10.0,6
32.0,6
13.0,5
12.0,5
24.0,8
10.0,5
20.0,5
11.0,5
35.0,6
11.0,6
13.0,5
10.0,5
10.0,5
25.0,5
18.0,6
11.0,6
30.0,6
20.0,1
45.0,3
50.0,3
42.0,3
36.0,3
20.0,1
10.0,1
43.0,1
23.0,3
13.0,2
16.0,1
16.0,1
16.0,1
19.0,3
40.0,2
20.0,1
38.0,2
75.0,2
19.0,1
13.0,1
10.0,1
13.0,1
15.0,1
30.0,2
21.0,3
18.0,2
25.0,2
17.0,2
30.0,2
22.0,3
38.0,5
19.0,2
25.0,2
55.0,4
14.0,3
20.0,3
22.0,4
13.0,2
13.0,2
28.0,4
21.0,3
39.0,6
25.0,4
24.0,4
35.0,4
39.0,3
45.0,5
14.0,3
20.0,2
20.0,165
18.0,165
75.0,4
30.0,2
65.0,9
35.0,2
25.0,2
19.0,2
40.0,4
15.0,3
25.0,3
16.0,3
33.0,3
23.0,3
30.0,5
32.0,3
45.0,3
18.0,4
18.0,4
199.0,9
24.0,3
55.0,4
18.0,4
38.0,5
50.0,4
16.0,10
19.0,10
52.0,11
13.0,13
40.0,12
22.0,12
15.0,11
13.0,10
19.0,11
20.0,12
24.0,13
13.0,10
18.0,11
24.0,10
27.0,12
17.0,10
19.0,14
20.0,11
57.0,12
70.0,2
125.0,3
60.0,2
35.0,2
60.0,2
43.0,2
48.0,4
35.0,2
24.0,1
17.0,1
22.0,2
55.0,3
32.0,2
100.0,3
125.0,3
25.0,2
29.0,3
35.0,2
110.0,3
105.0,3
60.0,4
27.0,1
120.0,4
16.0,10
12.0,9
25.0,11
22.0,10
11.0,9
38.0,13
30.0,7
25.0,7
48.0,8
48.0,8
23.0,7
35.0,9
22.0,7
32.0,7
40.0,7
29.0,7
31.0,7
20.0,8
35.0,8
24.0,6
34.0,7
19.0,7
20.0,8
36.0,7
28.0,8
60.0,10
16.0,7
38.0,10
65.0,6
30.0,6
20.0,7
33.0,7
18.0,10
32.0,7
15.0,7
10.0,8
7.0,6
17.0,8
15.0,6
17.0,7
22.0,8
28.0,9
13.0,6
14.0,7
15.0,8
20.0,3
38.0,5
40.0,7
55.0,6
45.0,5
9.0,5
35.0,4
26.0,4
9.0,4
28.0,4
29.0,5
45.0,4
25.0,4
15.0,3
39.0,7
55.0,5
26.0,4
75.0,5
36.0,5
90.0,5
65.0,5
65.0,5
49.0,5
75.0,5
65.0,5
90.0,5
45.0,5
80.0,5
70.0,5
250.0,7
80.0,5
53.0,5
75.0,4
55.0,4
22.0,4
30.0,3
30.0,3
35.0,3
51.0,5
24.0,4
30.0,4
125.0,5
20.0,2
35.0,3
45.0,5
25.0,4
40.0,4
70.0,4
60.0,4
70.0,5
50.0,5
21.0,6
28.0,7
40.0,8
18.0,6
30.0,8
45.0,9
35.0,7
38.0,9
33.0,7
25.0,7
12.0,7
25.0,7
28.0,9
19.0,6
35.0,8
12.0,6
11.0,8
22.0,9
18.0,7
11.0,7
24.0,8
13.0,10
19.0,9
15.0,7
56.0,9
15.0,8
18.0,12
16.0,8
18.0,7
14.0,7
25.0,5
23.0,4
28.0,9
17.0,4
35.0,5
15.0,5
21.0,4
19.0,5
55.0,6
40.0,7
17.0,5
10.0,5
14.0,4
35.0,5
32.0,5
25.0,2
30.0,2
18.0,1
21.0,1
18.0,1
45.0,2
15.0,1
10.0,1
30.0,4
17.0,1
25.0,3
12.0,2
23.0,1
13.0,3
18.0,5
20.0,5
11.0,4
23.0,4
110.0,6
30.0,6
28.0,4
20.0,5
56.0,5
18.0,3
15.0,3
22.0,3
20.0,5
25.0,4
19.0,5
32.0,5
20.0,3
42.0,6
22.0,3
21.0,3
11.0,4
11.0,3
16.0,6
34.0,8
18.0,3
54.0,2
70.0,3
55.0,4
65.0,3
40.0,2
46.0,2
40.0,3
25.0,2
85.0,4
65.0,4
85.0,2
60.0,3
24.0,3
44.0,2
39.0,6
46.0,2
20.0,3
24.0,1
120.0,6
46.0,4
50.0,3
68.0,8
32.0,7
60.0,3
40.0,2
125.0,4
19.0,3
25.0,4
10.0,3
25.0,3
25.0,3
14.0,3
17.0,3
10.0,3
10.0,2
13.0,2
11.0,2
18.0,4
17.0,3
20.0,7
13.0,2
11.0,2
13.0,2
16.0,2
26.0,3
24.0,3
10.0,2
11.0,2
9.0,2
25.0,3
34.0,7
17.0,2
40.0,13
31.0,10
42.0,10
65.0,16
8.0,9
25.0,10
25.0,9
24.0,9
40.0,12
42.0,12
30.0,11
42.0,11
25.0,9
9.0,9
53.0,10
30.0,9
17.0,9
18.0,10
29.0,11
28.0,10
28.0,12
23.0,11
30.0,11
26.0,12
85.0,11
49.0,10
35.0,9
23.0,10
55.0,9
22.0,10
12.0,8
45.0,9
9.0,8
22.0,9
12.0,9
18.0,10
30.0,9
32.0,10
36.0,9
15.0,8
36.0,9
70.0,10
30.0,9
16.0,9
15.0,8
50.0,9
40.0,10
24.0,11
13.0,10
40.0,9
107.0,13
55.0,13
20.0,12
32.0,13
49.0,13
38.0,12
16.0,12
17.0,12
20.0,11
55.0,12
40.0,12
99.0,12
20.0,11
44.0,13
17.0,11
39.0,6
68.0,7
65.0,6
20.0,6
80.0,7
45.0,9
48.0,5
50.0,8
50.0,8
60.0,6
24.0,6
55.0,6
55.0,6
85.0,6
48.0,5
53.0,6
55.0,6
50.0,10
47.0,12
32.0,2
19.0,4
14.0,2
20.0,2
16.0,2
15.0,5
16.0,3
30.0,4
20.0,7
18.0,5
60.0,4
48.0,3
65.0,3
35.0,4
26.0,4
25.0,140
55.0,5
10.0,3
15.0,7
38.0,9
36.0,8
45.0,8
69.0,9
30.0,8
26.0,9
167.0,9
42.0,11
20.0,7
32.0,8
28.0,9
15.0,7
25.0,8
45.0,10
18.0,7
53.0,9
20.0,8
36.0,7
30.0,8
42.0,8
21.0,8
40.0,8
52.0,11
18.0,9
11.0,6
10.0,5
11.0,6
36.0,8
15.0,7
10.0,5
12.0,5
28.0,8
30.0,10
13.0,6
16.0,5
10.0,5
22.0,6
650.0,6
268.0,6
127.0,6
